combo_upcharge,id,establishment,name,attribute_type,price,sorting,updated_by,variable_pricing_by,tax_class,created_by,category
0.0000,19239,/enterprise/Establishment/3/,Tray Assorted #2,1,0.0,1,/enterprise/User/100/,0,0,/enterprise/User/1586/,/products/ProductCategory/580/
0.0000,44197,/enterprise/Establishment/3/,Chicken Salad Whole,2,0.0,18,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/580/
0.0000,44198,/enterprise/Establishment/3/,Egg Salad Whole,2,0.0,25,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/580/
0.0000,44199,/enterprise/Establishment/3/,Tuna Salad Whole,2,0.0,133,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/580/
0.0000,419376,/enterprise/Establishment/3/,Ham Salami & Cheese Whole,2,0.0,29,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/580/
0.0000,431345,/enterprise/Establishment/3/,Muffaletta Whole,2,0.0,104,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/580/
2.0000,432732,/enterprise/Establishment/3/,Chicken Cutlet & Cheese Whole,2,2.0,15,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/580/
0.0000,9840,/enterprise/Establishment/3/,Abruzzi Whole,2,0.0,1,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
0.0000,9841,/enterprise/Establishment/3/,American Whole,2,0.0,2,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
4.0000,9842,/enterprise/Establishment/3/,Audiablo Whole,2,4.0,3,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
4.0000,9843,/enterprise/Establishment/3/,Audie Whole,2,4.0,4,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
4.0000,9844,/enterprise/Establishment/3/,Bada Bing Whole,2,4.0,5,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
4.0000,9845,/enterprise/Establishment/3/,Bada Boom Whole,2,4.0,6,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
2.0000,9846,/enterprise/Establishment/3/,"Big ""T"" Diablo Whole",2,2.0,8,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
2.0000,9847,/enterprise/Establishment/3/,"Big ""T"" Whole",2,2.0,7,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
0.0000,9848,/enterprise/Establishment/3/,Muffaletta Diablo Whole,2,0.0,105,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
0.0000,9849,/enterprise/Establishment/3/,Bologna & Cheese Whole,2,0.0,9,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
0.0000,9850,/enterprise/Establishment/3/,Buffalo Chicken Cheesesteak Whole,2,0.0,10,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
4.0000,9851,/enterprise/Establishment/3/,Buffalo Cutlet Whole,2,4.0,11,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
0.0000,9852,/enterprise/Establishment/3/,Cheese Deluxe Whole,2,0.0,12,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
0.0000,9853,/enterprise/Establishment/3/,Chicken Cheesesteak Whole,2,0.0,13,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
4.0000,9854,/enterprise/Establishment/3/,Chicken Diablo Whole,2,4.0,16,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
4.0000,9855,/enterprise/Establishment/3/,Chicken Parm Whole,2,4.0,17,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
4.0000,9856,/enterprise/Establishment/3/,Chicken Suprimo Whole,2,4.0,19,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
4.0000,9857,/enterprise/Establishment/3/,Corned Beef Schwartzie Whole,2,4.0,21,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
0.0000,9858,/enterprise/Establishment/3/,Corned Beef & Swiss Whole,2,0.0,20,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
4.0000,9859,/enterprise/Establishment/3/,Crusher Whole,2,4.0,22,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
0.0000,9860,/enterprise/Establishment/3/,Custom Cheese Whole,2,0.0,23,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
0.0000,9861,/enterprise/Establishment/3/,Custom Whole,2,0.0,24,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
0.0000,9862,/enterprise/Establishment/3/,Gianna Whole,2,0.0,26,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
0.0000,9863,/enterprise/Establishment/3/,Ham & Cheese Diablo Whole,2,0.0,28,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
0.0000,9864,/enterprise/Establishment/3/,Ham & Cheese Whole,2,0.0,27,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
0.0000,9865,/enterprise/Establishment/3/,Healthy Cheese Whole,2,0.0,30,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
0.0000,9866,/enterprise/Establishment/3/,Healthy Ham & Cheese Whole,2,0.0,31,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
0.0000,9867,/enterprise/Establishment/3/,Italian Diablo Whole,2,0.0,33,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
0.0000,9868,/enterprise/Establishment/3/,Italian Tuna Whole,2,0.0,34,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
0.0000,9869,/enterprise/Establishment/3/,Italian Whole,2,0.0,0,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
0.0000,9870,/enterprise/Establishment/3/,Knuckle Whole,2,0.0,35,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
0.0000,9871,/enterprise/Establishment/3/,Milano Whole,2,0.0,101,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
0.0000,9872,/enterprise/Establishment/3/,Mild Italian Whole,2,0.0,102,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
0.0000,9873,/enterprise/Establishment/3/,Mild Sharp Italian Whole,2,0.0,103,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
0.0000,9874,/enterprise/Establishment/3/,Napolitano Whole,2,0.0,106,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
0.0000,9875,/enterprise/Establishment/3/,Nellie Whole,2,0.0,107,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
0.0000,9876,/enterprise/Establishment/3/,New Yorker Whole,2,0.0,108,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
0.0000,9877,/enterprise/Establishment/3/,Nonna's Veggie Whole,2,0.0,109,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
0.0000,9878,/enterprise/Establishment/3/,Old Fashioned Meatball Whole,2,0.0,110,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
0.0000,9879,/enterprise/Establishment/3/,Old Italian Whole,2,0.0,111,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
0.0000,9880,/enterprise/Establishment/3/,Old World Style Meatball Whole,2,0.0,112,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
0.0000,9881,/enterprise/Establishment/3/,Pal Joey Whole,2,0.0,113,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
0.0000,9882,/enterprise/Establishment/3/,Pescara Whole,2,0.0,114,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
2.0000,9883,/enterprise/Establishment/3/,Philly Cheesesteak Whole,2,2.0,115,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
2.0000,9884,/enterprise/Establishment/3/,Pizza Steak Whole,2,2.0,116,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
0.0000,9885,/enterprise/Establishment/3/,Pork Diablo Whole,2,0.0,117,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
2.0000,9886,/enterprise/Establishment/3/,"""R"" Special Whole",2,2.0,118,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
2.0000,9887,/enterprise/Establishment/3/,Roast Beef & Cheese Whole,2,2.0,119,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
2.0000,9888,/enterprise/Establishment/3/,Roast Beef Diablo Whole,2,2.0,120,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
4.0000,9889,/enterprise/Establishment/3/,Roast Beef Schwartzie Whole,2,4.0,121,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
0.0000,9890,/enterprise/Establishment/3/,Sharp Italian Whole,2,0.0,122,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
0.0000,9891,/enterprise/Establishment/3/,Sicilian Whole,2,0.0,123,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
0.0000,9892,/enterprise/Establishment/3/,"Slim ""T"" Whole",2,0.0,124,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
2.0000,9893,/enterprise/Establishment/3/,Soprano Whole,2,2.0,125,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
0.0000,9894,/enterprise/Establishment/3/,Sopressata & Sharp Whole,2,0.0,126,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
2.0000,9895,/enterprise/Establishment/3/,Sulmona Whole,2,2.0,127,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
0.0000,9896,/enterprise/Establishment/3/,Suprimo Whole,2,0.0,128,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
0.0000,9897,/enterprise/Establishment/3/,Tavern & Swiss Whole,2,0.0,129,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
0.0000,9898,/enterprise/Establishment/3/,Tuna Delight Whole,2,0.0,131,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
0.0000,9899,/enterprise/Establishment/3/,Tuna Diablo Whole,2,0.0,132,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
2.0000,9900,/enterprise/Establishment/3/,Turkey & Cheese Whole,2,2.0,134,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
2.0000,9901,/enterprise/Establishment/3/,Turkey Diablo Whole,2,2.0,135,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
4.0000,9902,/enterprise/Establishment/3/,Turkey Schwartzie Whole,2,4.0,136,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
0.0000,9903,/enterprise/Establishment/3/,Veggie Diablo Whole,2,0.0,137,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
4.0000,9904,/enterprise/Establishment/3/,Whacked Chicken Whole,2,4.0,138,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
0.0000,9905,/enterprise/Establishment/3/,White Tuna Whole,2,0.0,139,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/579/
4.0000,18402,/enterprise/Establishment/3/,Chicken Colette Whole,2,4.0,14,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/579/
0.0000,18403,/enterprise/Establishment/3/,LTO Sandwich Whole,2,0.0,36,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/579/
4.0000,18872,/enterprise/Establishment/3/,The Primo Pilgrim Whole,2,4.0,130,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/579/
0.0000,19238,/enterprise/Establishment/3/,Tray Assorted #1,1,0.0,1,/enterprise/User/100/,0,0,/enterprise/User/1586/,/products/ProductCategory/579/
0.0000,44194,/enterprise/Establishment/3/,Chicken Salad Whole,2,0.0,18,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/579/
0.0000,44195,/enterprise/Establishment/3/,Egg Salad Whole,2,0.0,25,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/579/
0.0000,44196,/enterprise/Establishment/3/,Tuna Salad Whole,2,0.0,133,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/579/
0.0000,419304,/enterprise/Establishment/3/,Ham Salami & Cheese Whole,2,0.0,29,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/579/
0.0000,431259,/enterprise/Establishment/3/,Muffaletta Whole,2,0.0,104,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/579/
4.0000,432659,/enterprise/Establishment/3/,Chicken Cutlet & Cheese Whole,2,4.0,15,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/579/
0.0000,9773,/enterprise/Establishment/3/,Abruzzi Whole,2,0.0,1,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
0.0000,9774,/enterprise/Establishment/3/,American Whole,2,0.0,2,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
2.0000,9775,/enterprise/Establishment/3/,Audiablo Whole,2,2.0,3,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
2.0000,9776,/enterprise/Establishment/3/,Audie Whole,2,2.0,4,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
2.0000,9777,/enterprise/Establishment/3/,Bada Bing Whole,2,2.0,5,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
2.0000,9778,/enterprise/Establishment/3/,Bada Boom Whole,2,2.0,6,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
0.0000,9779,/enterprise/Establishment/3/,"Big ""T"" Diablo Whole",2,0.0,8,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
0.0000,9780,/enterprise/Establishment/3/,"Big ""T"" Whole",2,0.0,7,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
0.0000,9781,/enterprise/Establishment/3/,Muffaletta Diablo Whole,2,0.0,105,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
0.0000,9782,/enterprise/Establishment/3/,Bologna & Cheese Whole,2,0.0,9,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
0.0000,9783,/enterprise/Establishment/3/,Buffalo Chicken Cheesesteak Whole,2,0.0,10,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
2.0000,9784,/enterprise/Establishment/3/,Buffalo Cutlet Whole,2,2.0,11,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
0.0000,9785,/enterprise/Establishment/3/,Cheese Deluxe Whole,2,0.0,12,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
0.0000,9786,/enterprise/Establishment/3/,Chicken Cheesesteak Whole,2,0.0,13,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
2.0000,9787,/enterprise/Establishment/3/,Chicken Diablo Whole,2,2.0,16,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
2.0000,9788,/enterprise/Establishment/3/,Chicken Parm Whole,2,2.0,17,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
2.0000,9789,/enterprise/Establishment/3/,Chicken Suprimo Whole,2,2.0,19,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
2.0000,9790,/enterprise/Establishment/3/,Corned Beef Schwartzie Whole,2,2.0,21,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
0.0000,9791,/enterprise/Establishment/3/,Corned Beef & Swiss Whole,2,0.0,20,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
2.0000,9792,/enterprise/Establishment/3/,Crusher Whole,2,2.0,22,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
0.0000,9793,/enterprise/Establishment/3/,Custom Cheese Whole,2,0.0,23,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
0.0000,9794,/enterprise/Establishment/3/,Custom Whole,2,0.0,24,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
0.0000,9795,/enterprise/Establishment/3/,Gianna Whole,2,0.0,26,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
0.0000,9796,/enterprise/Establishment/3/,Ham & Cheese Diablo Whole,2,0.0,28,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
0.0000,9797,/enterprise/Establishment/3/,Ham & Cheese Whole,2,0.0,27,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
0.0000,9798,/enterprise/Establishment/3/,Healthy Cheese Whole,2,0.0,30,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
0.0000,9799,/enterprise/Establishment/3/,Healthy Ham & Cheese Whole,2,0.0,31,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
0.0000,9800,/enterprise/Establishment/3/,Italian Diablo Whole,2,0.0,33,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
0.0000,9801,/enterprise/Establishment/3/,Italian Tuna Whole,2,0.0,34,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
0.0000,9802,/enterprise/Establishment/3/,Italian Whole,2,0.0,32,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
0.0000,9803,/enterprise/Establishment/3/,Knuckle Whole,2,0.0,35,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
0.0000,9804,/enterprise/Establishment/3/,Milano Whole,2,0.0,101,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
0.0000,9805,/enterprise/Establishment/3/,Mild Italian Whole,2,0.0,102,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
0.0000,9806,/enterprise/Establishment/3/,Mild Sharp Italian Whole,2,0.0,103,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
0.0000,9807,/enterprise/Establishment/3/,Napolitano Whole,2,0.0,106,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
0.0000,9808,/enterprise/Establishment/3/,Nellie Whole,2,0.0,107,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
0.0000,9809,/enterprise/Establishment/3/,New Yorker Whole,2,0.0,108,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
0.0000,9810,/enterprise/Establishment/3/,Nonna's Veggie Whole,2,0.0,109,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
0.0000,9811,/enterprise/Establishment/3/,Old Fashioned Meatball Whole,2,0.0,110,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
0.0000,9812,/enterprise/Establishment/3/,Old Italian Whole,2,0.0,111,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
0.0000,9813,/enterprise/Establishment/3/,Old World Style Meatball Whole,2,0.0,112,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
0.0000,9814,/enterprise/Establishment/3/,Pal Joey Whole,2,0.0,113,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
0.0000,9815,/enterprise/Establishment/3/,Pescara Whole,2,0.0,114,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
0.0000,9816,/enterprise/Establishment/3/,Philly Cheesesteak Whole,2,0.0,115,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
0.0000,9817,/enterprise/Establishment/3/,Pizza Steak Whole,2,0.0,116,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
0.0000,9818,/enterprise/Establishment/3/,Pork Diablo Whole,2,0.0,117,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
0.0000,9819,/enterprise/Establishment/3/,"""R"" Special Whole",2,0.0,118,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
0.0000,9820,/enterprise/Establishment/3/,Roast Beef & Cheese Whole,2,0.0,119,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
0.0000,9821,/enterprise/Establishment/3/,Roast Beef Diablo Whole,2,0.0,120,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
2.0000,9822,/enterprise/Establishment/3/,Roast Beef Schwartzie Whole,2,2.0,121,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
0.0000,9823,/enterprise/Establishment/3/,Sharp Italian Whole,2,0.0,122,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
0.0000,9824,/enterprise/Establishment/3/,Sicilian Whole,2,0.0,123,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
0.0000,9825,/enterprise/Establishment/3/,"Slim ""T"" Whole",2,0.0,124,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
0.0000,9826,/enterprise/Establishment/3/,Soprano Whole,2,0.0,125,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
0.0000,9827,/enterprise/Establishment/3/,Sopressata & Sharp Whole,2,0.0,126,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
0.0000,9828,/enterprise/Establishment/3/,Sulmona Whole,2,0.0,127,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
0.0000,9829,/enterprise/Establishment/3/,Suprimo Whole,2,0.0,128,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
0.0000,9830,/enterprise/Establishment/3/,Tavern & Swiss Whole,2,0.0,129,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
0.0000,9831,/enterprise/Establishment/3/,Tuna Delight Whole,2,0.0,131,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
0.0000,9832,/enterprise/Establishment/3/,Tuna Diablo Whole,2,0.0,132,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
0.0000,9833,/enterprise/Establishment/3/,Turkey & Cheese Whole,2,0.0,0,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
0.0000,9834,/enterprise/Establishment/3/,Turkey Diablo Whole,2,0.0,135,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
2.0000,9835,/enterprise/Establishment/3/,Turkey Schwartzie Whole,2,2.0,136,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
0.0000,9836,/enterprise/Establishment/3/,Veggie Diablo Whole,2,0.0,137,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
2.0000,9837,/enterprise/Establishment/3/,Whacked Chicken Whole,2,2.0,138,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
0.0000,9838,/enterprise/Establishment/3/,White Tuna Whole,2,0.0,139,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/578/
2.0000,18398,/enterprise/Establishment/3/,Chicken Colette Whole,2,2.0,14,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/578/
0.0000,18399,/enterprise/Establishment/3/,LTO Sandwich Whole,2,0.0,36,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/578/
4.0000,18837,/enterprise/Establishment/3/,The Primo Pilgrim Whole,2,4.0,130,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/578/
0.0000,19237,/enterprise/Establishment/3/,Tray Mini #2,1,0.0,1,/enterprise/User/100/,0,0,/enterprise/User/1586/,/products/ProductCategory/578/
0.0000,44191,/enterprise/Establishment/3/,Chicken Salad Whole,2,0.0,18,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/578/
0.0000,44192,/enterprise/Establishment/3/,Egg Salad Whole,2,0.0,25,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/578/
0.0000,44193,/enterprise/Establishment/3/,Tuna Salad Whole,2,0.0,133,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/578/
0.0000,419232,/enterprise/Establishment/3/,Ham Salami & Cheese Whole,2,0.0,29,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/578/
0.0000,431199,/enterprise/Establishment/3/,Muffaletta Whole,2,0.0,104,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/578/
2.0000,432586,/enterprise/Establishment/3/,Chicken Cutlet & Cheese Whole,2,2.0,15,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/578/
2.0000,8824,/enterprise/Establishment/3/,"Big ""T"" Diablo Whole",2,2.0,8,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/577/
0.0000,9682,/enterprise/Establishment/3/,Abruzzi Whole,2,0.0,1,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/577/
0.0000,9683,/enterprise/Establishment/3/,American Whole,2,0.0,2,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/577/
4.0000,9684,/enterprise/Establishment/3/,Audiablo Whole,2,4.0,3,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/577/
4.0000,9685,/enterprise/Establishment/3/,Audie Whole,2,4.0,4,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/577/
4.0000,9686,/enterprise/Establishment/3/,Bada Bing Whole,2,4.0,5,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/577/
4.0000,9687,/enterprise/Establishment/3/,Bada Boom Whole,2,4.0,6,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/577/
0.0000,9688,/enterprise/Establishment/3/,Muffaletta Diablo Whole,2,0.0,105,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/577/
2.0000,9689,/enterprise/Establishment/3/,"Big ""T"" Whole",2,2.0,7,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/577/
0.0000,9690,/enterprise/Establishment/3/,Muffaletta Diablo Whole,2,0.0,10,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/577/
0.0000,9716,/enterprise/Establishment/3/,Bologna & Cheese Whole,2,0.0,9,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/577/
